entity,category1,category2,percent1,percent2,sentence,entity_start,entity_end
riigikogu,ORG,O,75,25,Pärast mõlema esimest lugemist Riigikogu saalis otsustas põhiseaduskomisjon eelnõud ühendada ning 1998. aasta jaanuaris jõudis eelnõu teisele lugemisele .,31,40
riigikogu,ORG,O,75,25,22. aprillil arutas Riigikontrolli peakontrolöri otsust Eesti Panga kohta ja selles sisalduvaid ettepanekuid Riigikogu rahanduskomisjon koos kontrollija ja kontrollitu esindajatega .,109,118
riigikogu,ORG,O,75,25,"Juba järgmisel päeval ilmub Riigikogusse otsuse-eelnõu , mis paneb ette tunnistada kehtetuks Eesti Vabariigi ülemnõukogu otsus “ Eesti vabariigi valuutareservi kohta ” ja nõuab valitsuselt valuutareserviks olnud metsa arvelevõtmist .",28,40
riigikogu,ORG,O,75,25,"Kui Riigikogu selle eelnõu heaks kiidab , nagu esitatud , tuleb hoiuste tagamise seaduse eelnõu tagasi võtta , sest alternatiivset hoiuste kindlustamise fondi laenugarantiid praegu pole , pole viimase kolme aasta jooksul leitud , ja see tähendab , et hoiuseid niipea seaduse põhjal kaitsma ei hakata .",4,13
riigikogu,ORG,O,75,25,"Riigikogu liikme ja Lasnamäe linnaosa endise vanemana eeldan , et transpordi- ja keskkonnaamet võtab vastutuse , mis väljendub tulemuslikus tegutsemises pealinna suurima linnaosa elanike huvide kaitsmisel ning inimestele objektiivse selgituse andmisel .",0,9
riigikogu,ORG,O,75,25,"Küll segab hirm , et kui üks Riigikogu liige on pärit x maakonnast , siis see peab jääma , või hirm , et tekib täiendav tööpuudus , kui avaliku sektori teenistujaid vähemaks jääb .",29,38
riigikogu,ORG,O,75,25,"Looduse Fondi ja roheliste hinnangul ei ole Riigikogu , valitsus ja keskkonnaministeerium teemat seni oluliseks pidanud , mida näitab nende soov lähinädalatel vastu võtta metsaseaduse muudatused .",44,53
riigikogu,ORG,O,75,25,"Riigikogu põhiseaduskomisjoni esimehe , Res Publica volikogu juhi Urmas Reinsalu sõnul on erakond veendunud , et rahvas peab saama võimaluse järgmist presidenti otse valida .",0,9
riigikogu,ORG,O,75,25,"Riigikogu õiguskomisjoni juht , Reformierakonna aseesimees Märt Rask kaldus Rüütli seisukohta toetama .",0,9
riigikogu,ORG,O,75,25,"IGNAR FJUK , Riigikogu liige",13,22
riigikogu,ORG,O,75,25,"Kahetsusväärne on see , et praalides nii Riigikogu kui ka valitsusega näeb Kalep lahendust Riigikogu laialisaatmises ning spetsialistidest Ajutise Valitsuse moodustamises .",41,50
riigikogu,ORG,O,75,25,"Kahetsusväärne on see , et praalides nii Riigikogu kui ka valitsusega näeb Kalep lahendust Riigikogu laialisaatmises ning spetsialistidest Ajutise Valitsuse moodustamises .",91,100
riigikogu,ORG,O,75,25,"Riigikogu sotsiaalkomisjoni aseesimehe Kadi Pärnitsa hinnangul aitaks tööõnnetuste tõusu peatada nõukogudeaegse süsteemi väljavahetamine , kuid sotsiaalminister Jaak Aab pole siiani lubatud tööõnnetus-ja kutsehaiguskindlustuse eelnõu riigikokku toonud .",0,9
riigikogu,ORG,O,75,25,"Riigikogu on Eesti seaduseid ELi õigusaktidega ühtlustades teinud head tööd , kuid seaduste rakendamine kulgeb liiga aeglaselt , sest mitmed riigistruktuurid pole piisavalt arenenud .",0,9
riigikogu,ORG,O,75,25,"Riigikogu on tänavu võtnud vastu mitu õigusakti , mis peaksid kiiresti parandama Eesti valmisolekut rakendada ELi siseturu reegleid .",0,9
riigikogu,ORG,O,75,25,"Komisjon kritiseerib Eestit , kuna me esitame Brüsselile vaid seaduste ühtlustamise üksikasjaliku ajakava valitsusest sõltuvate sammude osas , kuid ei täpsusta , millal Riigikogu õigusakti vastu võtab .",169,178
riigikogu,ORG,O,75,25,"Siseministeeriumi esindajad on kohtunud kõigi Riigikogu fraktsioonidega , sealhulgas ka Reformierakonna omaga , kuid olulisi märkusi strateegia kohta ei esitatud .",46,55
riigikogu,ORG,O,75,25,"Riigikogu katkestas täna teisel lugemisel kolmanda maareformiga seonduvate õigusaktide muutmise seaduse eelnõu , mille järgi on põllumajandusliku tootmisega tegeleval isikul kohaliku omavalitsuse nõusolekul õigus ostueesõigusega erastada kuni 50 hektarit tagastamise käigus vabaks jäävat põllumajandusmaad .",0,9
riigikogu,ORG,O,75,25,Riigikogu opositsioon oli väheväärtusliku põllu- ja metsamaa erastamise vastu .,0,9
riigikogu,ORG,O,75,25,Täna Riigikogus teisel lugemisel katkestatud eelnõu näeb kaitsejõudude harjutusväljaku kavandamiseks ja ehitamiseks ette erandkorra .,5,15
riigikogu,ORG,O,75,25,"Erandi moodustavad muidugi Riigikogu pensionärid , kes saavad riigikogulase pensioni , mis elatusrahaga võrreldes küllaltki kopsakas .",27,36
riigikogu,ORG,O,75,25,"Riigikogul oleks viimane aeg lõpetada polemiseerimine pensioniseaduse ümber ja võtta vastu selline pensioniseadus , kus pensioni suurus sõltuks nii tööaastatest , palgast kui ka haridusest .",0,10
riigikogu,ORG,O,75,25,"Eile Riigikogu koalitsiooni ees valitsuse maksustrateegiaid tutvustanud rahandusminister Siim Kallase jutt oli veelgi rõõmustavam : koalitsiooni eesmärgiks on kodanike maksukoormuse vähendamine , kokku ligi miljardi krooni võrra .",5,14
riigikogu,ORG,O,75,25,"Riigikogu plaanib teha lõpu saadikute mõnitamisele , muutes esindustasudeks antava raha kasutamise saadiku enda otsustada .",0,9
riigikogu,ORG,O,75,25,"Riigikogu esimees Ene Ergma andis täna riigikogule juhatuse ja kõikide parlamendi fraktsioonide heakskiidul üle riigikogu liikme staatuse eelnõu , mis määratleb täpsemalt saadiku volitused ja kohustused .",0,9
riigikogu,ORG,O,75,25,"Riigikogu liikme staatus on aga kirja pandud 1992. aastal vastuvõetud seaduses , mille muutmiseks on Ergma sõnul nüüd viimane aeg .",0,9
riigikogu,ORG,O,75,25,"Riigikogu keskfraktsioon esitas teisipäeval taas menetlusse eelnõu tulumaksusoodustuse loomiseks lastega peredele , kuigi valitsus on korduvalt kinnitanud , et tuleb välja omapoolse lahendusega .",0,9
riigikogu,ORG,O,75,25,"Riiklikke makse jagab ikkagi Riigikogu , kuid kohaliku maksuna ei saa turismimaksu kehtestada , ” rääkis Ots .",29,38
riigikogu,ORG,O,75,25,"Juba samal päeval , kui poliitikud nõiajahti alustasid , helistasid Riigikogu majanduskomisjoni maailma juhtivad infoagentuurid , et uurida : mis teil seal jälle toimub ?",68,77
riigikogu,ORG,O,75,25,"Ülikõrgeks hinnatud töötunnid andsid Riigikogu väliskomisjoni esimehele Eino Tammele kolmandiku Tallinnas Raekoja platsil asuvast väärtkinnistust , mis kunagi kuulus kaupmees Jegorowile .",37,46
riigikogu,ORG,O,75,25,"Kaks aastat hiljem tagastati kinnistu Jaak Saarniidu allkirjaga , Tamm oli siis Riigikogus .",80,90
riigikogu,ORG,O,75,25,Toomas Vilosius ( Riigikogu sotsiaalkomisjoni esimees ) .,18,27
riigikogu,ORG,O,75,25,Riigikogu asespiikeri Tunne Kelami ( 2. ),0,9
riigikogu,ORG,O,75,25,Riigikogu liikme palka ja pensioni arvestades on see palju tasuvam investeering kui Tallinna börsil aktsiaid osta .,0,9
riigikogu,ORG,O,75,25,"Tiit Madisson ei istunud vangis mitte ainult riigireetmise , vaid ka ametiseisundi kuritarvitamise eest , kuid Riigikogu amnesteeris ta ainult riigireetmise eest ja sedagi ebakorrektselt .",111,120
riigikogu,ORG,O,75,25,"Foorumile kogunenud ligi 450 ühistuesimeest ja -esindajat üle Eesti võtsid vastu pöördumise Riigikogule , valitsusele ja omavalitsusele , nentides , et elamumajanduse mahajäämus muudest eluvaldkondadest suureneb iga päevaga .",92,103
riigikogu,ORG,O,75,25,"“ Kuigi oleme endiselt valimisliitude vastu , ei näe me , et Riigikogu see koosseis need liidud keelustaks , ” ütles Rahvaerakonna peasekretär Indrek Kannik pärast kolme partei delegatsioonide kohtumist .",61,70
riigikogu,ORG,O,75,25,"Enne seda peaks Riigikogu valimisliitude küsimuse üle uuesti hääletama , kokku tulevad ka Mõõdukate ja Rahvaerakonna volikogu .",16,25
riigikogu,ORG,O,75,25,Viimase ülemnõukogu ja alustanud Riigikogu erakonnad ületasid Eesti vajaduste ja maailma tajumises igal juhul riigiaparaati .,33,42
riigikogu,ORG,O,75,25,"Ilma märkuste ja parandusteta Riigikogust läbi läinud Euroopa leping näitas siiski , et Riigikogu ei taha ja ei oska euroasjus enam kaasa rääkida .",88,97
riigikogu,ORG,O,75,25,"Parlamentaarne demokraatia , kus kolm riigiõiguslikku institutsiooni - Riigikogu , president ja valitsus - tasakaalustavad üksteist , on võimalikest variantidest Eestile parim .",71,80
riigikogu,ORG,O,75,25,"Samas on otstarbekas põhiseaduses loetletud Riigikogu , presidendi ja valitsuse kohustuste ja õiguste täpsustamine , arvestades kas või võimalust , et neid on ebamäärase sõnastuse tõttu ületatud või ähvardab ületamise oht .",44,53
riigikogu,ORG,O,75,25,Seadusandja on Riigikogu ja presidendi valimisseadustega oluliselt piiranud valija tahteavalduse võimalust .,15,24
riigikogu,ORG,O,75,25,Presidendi valivad ainult volinikud kas Riigikogus või valimiskogu .,40,50
riigikogu,ORG,O,75,25,"Ent olukorras , kus meil puuduvad tugevad , vastutusvõimelised erakonnad ja Riigikogu kvaliteet on see , mis ta on , vajab riigipea institutsioon kui põhiseaduse raames toimiv tasakaalustav jõud autoriteetsust , mida saavad anda otsevalimised .",76,85
riigikogu,ORG,O,75,25,"Loodus ütles täna Riigikogu infotunnis , et kodakondsusseadus ei näe ette võimalust anda lapsendatud lapsele automaatselt kodakondsus , kui vanemad on Eesti kodanikud .",18,27
riigikogu,ORG,O,75,25,"Riigikogu aseesimees Siiri Oviir esitas esmaspäeval arupärimise Loodusele , et saada selgust , miks Eesti kodanikest abielupaar ei saanud oma lapsendatud lapsele Eesti kodakondsust tõendavat passi .",0,9
riigikogu,ORG,O,75,25,"Samas puudub ka ühiskonna arusaamine - Eesti riik ja valitsus ning Riigikogu ei mõista , et lastekasvatuseks on tarvis luua normaalsed tingimused .",67,76
riigikogu,ORG,O,75,25,"Riigikogu maafraktsioonide liikmed , arenguparteilane Maido Pajo ja endine koonderakondlane Endel Lippmaa esitasid eile menetlusse otsuse eelnõu , millega lülitataks Narva elektrijaamade baasil loodavad äriühingud strateegiliste ettevõtete nimekirja .",0,9
riigikogu,ORG,O,75,25,"Eelnõu esitajad leiavad , et Eesti suuremate elektrijaamade erastamist kui ühiskonnale ja riigile olulist küsimust ei saa otsustada vähemusvalitsus ilma Riigikogu kui rahva esindajate eelneva nõusolekuta .",153,162
riigikogu,ORG,O,75,25,"Tema kinnitusel osaleb peaminister Siimann täna hoopis Paides toimuval Eesti Maarahva Erakonna ( EME ) kongressil , kus otsustatakse , kas EME läheb Riigikogu valimistele oma nimekirjaga või valimisliidus .",149,158
riigikogu,ORG,O,75,25,"Siimanni asemel sõidab Cesisesse Riigikogu esimees Toomas Savi , kes sai peaministri plaanide muutumisest teada alles reede õhtul . """,33,42
riigikogu,ORG,O,75,25,"Arvestades KMÜ-s valitsevat skisofreenilist olukorda on mõistetav , et Siimann sõidab Paidesse koalitsioonisisest tulekahju kustutama , "" nentis Riigikogu esimehe nõunik Indrek Raudne . """,145,154
riigikogu,ORG,O,75,25,"EME volikogu tegi neljapäeva õhtul täna toimuvale kongressile ettepaneku minna valimistele oma nimekirjaga , kuid erakonna Riigikogu fraktsiooni esimehe Tiit Tammsaare sõnul ei tähenda see siiski seda , et EME toetab valimisliitude keelustamist . """,123,132
riigikogu,ORG,O,75,25,Vahur Kraft Eesti Panga president Vahur Krafti artikkel tugineb eile Riigikogus peetud ettekandele .,69,79
riigikogu,ORG,O,75,25,Nende põhimõtete rakendamiseks on vajalik valitsuse ja Riigikogu selge poliitiline otsus ja vajalike summade olemasolu .,55,64
riigikogu,ORG,O,75,25,"Pisut rohkem kui aasta tagasi suruti Riigikogus läbi seadus Maarjamaa Risti ordeni kehtestamisest , mis - esimese kaela riputamise aega arvestades - hakkas kehtima isegi enne vastava seaduse jõustumist .",37,47
riigikogu,ORG,O,75,25,Survele kuuletunud Riigikogu enamusel tuli erakorralisel arutelul krõbistada ka säärast pähklit nagu presidendi autasustamist presidendi enda poolt !,19,28
riigikogu,ORG,O,75,25,Äsja Riigikogusse jõudnud uus teenetemärkide seadus pakub sama probleemi lahendamiseks üsna geniaalse retsepti ( eelnõu § 10 p .,5,17
riigikogu,ORG,O,75,25,Seaduse läbisurumine Riigikogus pole enam ammu mingi eriline kunst .,21,31
riigikogu,ORG,O,75,25,"Ja miks peaksid ordenitest ilma olema Riigikogu esimees , õiguskantsler , Riigikohtu esimees , kaitseväe juhataja jne .",38,47
riigikogu,ORG,O,75,25,"Kui arvestada , et presidendi valib ikkagi Riigikogu , siis vääriksid ka rahva poolt valitud isikud tunnustamist vähemalt viiendikugagi sellest , mida saab automaatselt nende valitud president .",43,52
riigikogu,ORG,O,75,25,"Kui ministrid , Riigikogu esimees , Riigikohtu esimees , õiguskantsler , riigikontrolör , riigisekretär ja kaitseväe juhataja saavad teha esildised vaid oma alluvate kohta , siis president ja peaminister “ kõigi isikute kohta ” , maavanem - “ kõigi maakonnaterritooriumil elavate isikute kohta ” .",16,25
riigikogu,ORG,O,75,25,"Ajakirjanikel on keelatud minna Riigikogu saali , sestap tuleb lavastajal Merike Veskusel ning idee autoril Reet Linnal otsida võttekohtadeks muid kõnekaid paiku .",32,41
riigikogu,ORG,O,75,25,"Ühtlasi otsustas Isamaa ja Res Publica Liidu eestseisus arvestada 2007. aasta Riigikogu valimistel nimekirjade koostamisel mõlema erakonna huviga olla esindatud riigikogus , samuti moodustada erakonnas põllumehi ühendava ühenduse moodustamine Põllumeeste Kogu baasil .",78,87
riigikogu,ORG,O,75,25,"Riigikogu reformierakondlasest liige Lauri Luik ütles , et endine maavanem Sulev Vare kuulub küll Reformierakonda , aga maavanema koht pole rangelt erakondlik .",0,9
riigikogu,ORG,O,75,25,"President Lennart Meri avaldas 24. veebruaril iseseisvuspäeva kõnes pahameelt , et Riigikogu pole kümne aasta jooksul võtnud vastu kaitseväe korralduse seadust .",83,92
riigikogu,ORG,O,75,25,"Sellist seadust ei ole Riigikogu poolt seniajani vastu võetud , isegi mitte alustatud , "" ütles ta . """,23,32
riigikogu,ORG,O,75,25,"Kuna riigieelarvet koostades oli Riigikogu tunduvalt optimistlikum , siis ootab Kanguse hinnangul uut valitsust ka enam kui miljardi kroonine auk riigieelarves .",33,42
riigikogu,ORG,O,75,25,SIIM KALLAS Siim Kallas on Reformierakonna ja Riigikogu Reformierakonna fraktsiooni esimees .,46,55
riigikogu,ORG,O,75,25,"Riigikogu Mõõdukate fraktsioon teatas esmaspäeval avalikus kirjas koalitsioonipartneritele , et soovib ettevõtete tulumaksu kaotamise "" tasakaalustamiseks "" juriidilistele isikutele kinnisvaramaksu kehtestamist .",0,9
riigikogu,ORG,O,75,25,"Pentus on töötanud välisministri ja justiitsministri nõunikuna ning riigikogu Reformierakonna fraktsiooni nõunikuna , olnud aastast 1999 linnavolikogu liige .",68,77
riigikogu,ORG,O,75,25,TOOMAS ALATALU Toomas Alatalu on Riigikogu Koonderakonna fraktsiooni liige .,33,42
äripäev,ORG,O,75,25,"Haapsalu tänavuste Äripäevade projektijuht Martin Liivet jäi poolesaja osavõtja ja kahe tuhande messikülastajaga rahule , kuid leiab , et tosin aastat ühtmoodi toiminud Äripäevad peavad muutuma .",19,29
äripäev,ORG,O,75,25,"Kogume praegu mõtteid , aga ma usun , et tuleval aastal Äripäevad kindlasti toimuvad , ” lisas ta .",56,65
äripäev,ORG,O,75,25,OÜ Tradilo juhataja Andrus Laidre sõnul oli neil mõttes mitte osaleda tuleva aasta Äripäevadel .,83,94
äripäev,ORG,O,75,25,Tänavused Äripäevad kujunesid liialt kohalike ettevõtjate ja koolide keskseks .,10,19
äripäev,ORG,O,75,25,"Lumeste meelest vajavad Äripäevad põhimõttelist otsust , et kas muutuda laadaks , kus tutvustatakse erakondi , koole ja mittetulundusühinguid või tõsiste ettevõtjate ürituseks .",24,33
äripäev,ORG,O,75,25,Ruutmeeter boksipinda maksab Äripäevadel 1000 krooni .,29,40
äripäev,ORG,O,75,25,"Äripäevade raames laupäeval peetud oksjonil kogunes 4520 krooni , mis anti üle Haapsalu Avatud Noortekeskusele .",0,10
äripäev,ORG,O,75,25,"AS-i Eesti AGA aasta tagasi Moe tehases tööd alustanud süsihappegaasitehases ja Maardu täitejaamas on praegu varuks nädalase tarbimise varu ehk umbes 100 tonni gaasi , ütles äripäevale Eesti AGA tehniline direktor Ott Licht .",174,184
äripäev,ORG,O,75,25,Äripäevas on sama värk .,0,9
äripäev,ORG,O,75,25,"Üle 700 000 kroonise riigihanke Nõmme bussipeatuste hooldamiseks võitis riiulifirma , ehkki riigihanke tingimused pidanuks selle välistama , kirjutab Äripäev .",150,157
äripäev,ORG,O,75,25,"Mitmed otsivad aga täiendava palgatõusu võimalusi , et peatada bussijuhtide lahkumine välismaale , kirjutab Äripäev .",108,115
äripäev,ORG,O,75,25,"Tänased tudengid toa eest maksavad palehigis kümneid kordi rohkem ja on sunnitud õppimise kõrvalt tööl käima , kirjutab Äripäev .",120,127
äripäev,ORG,O,75,25,"TALLINN , 27. oktoober ( EPLO ) - Ligi kuu aega tagasi korraldas politsei endise Tallinna abilinnapea Anders Tsahkna kodus läbiotsimise seoses diagnostikakeskusega seotud kriminaalasjaga , kirjutab Äripäev .",198,205
äripäev,ORG,O,75,25,"Haapsalu tänavuste Äripäevade projektijuht Martin Liivet jäi poolesaja osavõtja ja kahe tuhande messikülastajaga rahule , kuid leiab , et tosin aastat ühtmoodi toiminud Äripäevad peavad muutuma .",169,178
äripäev,ORG,O,75,25,"Liiveti sõnul vajab Äripäevade sisu tõsist läbimõtlemist ja arutamist . """,20,30
äripäev,ORG,O,75,25,See looks Äripäevadele tõsisema jume ja meelitaks ehk ka tõsisemaid tegijaid .,10,22
äripäev,ORG,O,75,25,""" Mõtlesime nüüd tuleval aastal ikka osaleda , ” ütles Laidre , kelle meelest on Äripäevad muutunud iga aastaga järjest nõrgemaks .",81,90
äripäev,ORG,O,75,25,""" Firmade poolelt olid Äripäevad tagasihoidlikud , ” arvas Melsas . """,23,32
äripäev,ORG,O,75,25,Mitu aastat on Äripäevadest osa võtnud ka kohalik ettevõte EWN .,15,27
äripäev,ORG,O,75,25,"Kolm aastat tagasi pankrotistunud AS Eriõli tahab jätkata tegevust ja hakata väiketanklaid ühise mütsi alla koondama , kirjutab Äripäev .",128,135
äripäev,ORG,O,75,25,"Raukas on Äripäevale öelnud , et ta pole Raadi lennuvälja vastu .",10,20
äripäev,ORG,O,75,25,"40 miljoni kroonise mahuga kütuste riigihanke favoriidiks on Lukoil , kellel enim tanklaid maakonnakeskustes ja kes on võimeline tegema hanketingimustes nõutud suurimat allahindlust , kirjutab Äripäev .",193,200
äripäev,ORG,O,75,25,"Hiiumaal tekib uusi ettevõtteid nagu seeni pärast vihma ja saar on Harju- , Tartu- ja Pärnumaa järel üks Eesti aktiivsema ettevõtlusega piirkondi , kirjutab Äripäev .",157,164
äripäev,ORG,O,75,25,"Euroopa Komisjoni juht Romano Prodi jahutab kandidaatriikides Rootsile pandud lootusi , kaheldes võimaluses liitumisläbirääkimiste tempot oluliselt tõsta , vahendab tänane Äripäev .",172,179
äripäev,ORG,O,75,25,"Need mullused fotod on ju sündinud , et teha Äripäevas äri enam-vähem samamoodi nagu Eesti Päevalehes lehte .",45,54
äripäev,ORG,O,75,25,Elame vast üle ka Äripäeva kunstirühmituse vallutusretke Vaal-galeriise .,18,26
äripäev,ORG,O,75,25,"TALLINN , 25. september ( EPLO ) -Teisipäeval viis kaitsepolitseiamet läbi lahkuva rahandusminister Tõnis Paltsu endistes firmades ja tema kodumajas asuvas kontoris dokumentide võetuse , kirjutab Äripäev .",196,203
äripäev,ORG,O,75,25,"TALLINN , 8. aprill ( EPLO ) - Majandusministeerium alustab eeltöid uute laevade soetamiseks Heltermaa-Rohuküla liini tarvis ja kuulutab lähiajal välja konkursi vedaja leidmiseks mandri ja saarte vahel , kirjutab Äripäev .",213,220
äripäev,ORG,O,75,25,"Aasta alguses vahendas Bloomberg üht Jaapani panka , mille analüütikute hinnangul tõuseb Rootsi krooni kurss euro suhtes veel 12 kuu jooksul , seejärel nõrgeneb kurss pisut , ulatudes 8,8 Rootsi kroonini euro kohta , kirjutab Äripäev .",226,233
äripäev,ORG,O,75,25,Minu endine tööandja Äripäev oskas meid ilma uut kujundust ja sisu kontseptsiooni nägemata juba paigutada kollaste ajalehtede sekka .,21,28
äripäev,ORG,O,75,25,"Kujundusauhindade nominendid on Tartu Postimees , Eesti Ekspress , Sakala , Lääne Elu , Virumaa Teataja , Maaleht , Postimees , Eesti Päevaleht ja Äripäev .",147,154
äripäev,ORG,O,75,25,Äripäeva peatoimetaja Igor Rõtov :,0,8
äripäev,ORG,O,75,25,"Investeerimispanga Trigon Markets maakler Kaur Elviste ütles Äripäevale , et suure tõenäosusega on languses süüdi Hansapanga vastu kerkinud suurem konkureeriv müügihuvi .",61,71
äripäev,ORG,O,75,25,"TALLINN , 16. detsember ( EPLO ) - Linnavõimu tellimusel Loopealse uuselamurajooni rajamine tõotab ASile Skanska EMV kui arendajale lähema 30 aasta jooksul vähemalt miljardikroonist puhastulu , kirjutab Äripäev .",203,210
äripäev,ORG,O,75,25,"Eesti üks tuntumaid kokki Imre Kose on intervjuus ajalehele Äripäev öelnud , et gurmaanlus on nagu spekter , mille erinevateks värvideks on ülev muusika , kunst , hea vein ja kirjandus .",60,67
äripäev,ORG,O,75,25,"“ Loomulik , et planeeringu mõte on saada selgust lennuvälja tulekus või mittetulekus , enne planeeringu valmimist on lõplikku vastust raske öelda , ” möönab Ili , kes tänavu jaanuaris tunnistas Äripäevale Tartu linnavalitsuse toetust plaanile rajada kohalik lennuväli Raadile .",195,205
äripäev,ORG,O,75,25,"Tallinna börsi liideraktsiad on täna paari esimese kauplemistunni jooksul langenud keskmiselt kolme protsendi võrra , kirjutab Äripäev Online .",127,134
ühispank,ORG,O,75,25,"Tallinna börsi põhinimekirjas tegi suurima tõusu ühispanga aktsia ( 4,7 protsenti ) ning suurima languse Forekspanga aktsia ( 1,6 protsenti ) .",49,58
ühispank,ORG,O,75,25,Ühispank prognoosis Hansapanga kolmanda kvartali kasumiks 200 kuni 201 miljonit krooni ning Hansapanga analüütikud 300 miljonit krooni .,0,8
ühispank,ORG,O,75,25,Ühispank suurendas läinud novembris nüüd juba AS Crag Kinnisvara nime kandvale firmale antud hüpoteeki 8 miljonilt kroonilt 33 miljonile .,0,8
ühispank,ORG,O,75,25,Ühispank ei välista Tallinna Panga ühendamist edaspidi .,0,8
ühispank,ORG,O,75,25,"Ühispanga nõukogu esimees Aare Urm ütles eile “ Postimehele ” , et hoolimata Tallinna Panga keeldumisest ei välista ta kahe panga liitumist tulevikus .",0,9
ühispank,ORG,O,75,25,"Ühispank kergitas Merko Ehituse aktsia kuue kuu hinnasihi 47 kroonilt 53 kroonile ning andis aktsiale soovituse "" osta "" .",0,8
ühispank,ORG,O,75,25,"Ühispank hindab Merko möödunud aasta 93,6 protsendilist käibe kasvu 1420,5 miljoni kroonini erakordselt heaks , käibe number ületas ka Ühispanga ootusi .",0,8
ühispank,ORG,O,75,25,Ühispank ootab lähiaastatel marginaalide langust .,0,8
ühispank,ORG,O,75,25,Ehituse esimest etappi finantseerivat Ühispank .,38,46
ühispank,ORG,O,75,25,"Noteeritavate pankade nimekirja kuuluvad Hansapank , Ühispank , Optiva Pank , Merita Pank ja Svenska Handelsbanken .",53,61
ühispank,ORG,O,75,25,Lepp sai Ühispangaga sõlmitud bartertehingu tulemusel enda kasutusse ligi pool miljonit krooni maksva sõiduauto Saab 9-5.,9,20
ühispank,ORG,O,75,25,Samal ajal soovitati ETV töötajatel tungivalt avada arveldusarved Ühispangas .,66,76
ühispank,ORG,O,75,25,"Nüüd on 1992. aastast Ühispanka juhtinud Hanschmidt vaba mees ja võib teha , mis tahab .",22,31
ühispank,ORG,O,75,25,Ühispanga finantse käsutab rootslane Johan Lindh .,0,9
ühispank,ORG,O,75,25,"Tehing sõltuvat Hansapanga või Ühispanga müügist , mis on võimalik enne ühinemist .",31,40
ühispank,ORG,O,75,25,"Et nende mängumaad ei piirataks ainult Eestiga , nagu SEB tegi Ühispanga puhul .",63,72
ühispank,ORG,O,75,25,"Kui Ühispanga müügi puhul teeniks rootslased heal juhul tagasi selle summa , mis nad on sinna paigutanud , siis Hansapanga müük annaks umbes neli miljardit krooni kasumit .",4,13
ühispank,ORG,O,75,25,Ühispanga president Ain Hanschmidt särab see-eest nagu kevadpäike .,0,9
ühispank,ORG,O,75,25,"SEB on ikka ja jälle eestlasi kiitnud , kuigi Ühispank lõpetas kolm aastat järjest kahjumiga .",46,54
ühispank,ORG,O,75,25,"x Ühispanga nõunik , seejärel panga Tallinna kontori direktor",2,11
ühispank,ORG,O,75,25,"Rahvusvaheline reitinguagentuur Fitch IBCA teatas , et on tõstnud Ühispanga pikaajalist reitingut tasemelt BBB- ( BBBmiinus ) tasemele BBB ning toetusreitingut tasemelt 4 tasemele 3 , mis kajastab panga tuumikomaniku SEB tuge .",66,75
ühispank,ORG,O,75,25,"Lisaks tõstis agentuur Ühispanga individuaalreitingut tasemelt D tasemele C / D , peegeldades panga tugevnenud riskiprofiili , paranenud strateegiat ja juhtimist ning tugevamat likviidsust .",23,32
ühispank,ORG,O,75,25,"Põhinimekirjas oli suurim Ühispanga aktsiate käive 5,3 miljoni krooniga .",26,35
ühispank,ORG,O,75,25,"Tallinna Panga juhid vastasid keeldumisega Ühispanga ettepanekule pidada liitumiskõnelusi , mille korraldamiseks on Ühispanga omanikud volitanud juhatuse esimeest Ain Hanschmidti .",43,52
ühispank,ORG,O,75,25,"Tallinna Panga juhid vastasid keeldumisega Ühispanga ettepanekule pidada liitumiskõnelusi , mille korraldamiseks on Ühispanga omanikud volitanud juhatuse esimeest Ain Hanschmidti .",116,125
ühispank,ORG,O,75,25,"Ühispanga nõukogu 20. detsembri erakorralisel koosolekul tuli Urmi sõnul kõneks , et osa panga põhiaktsionäre on kohtunud Tallinna Panga omanikega ning neil kohtumistel on tulnud jutuks võimalus , et Tallinna Pank võiks Ühispangaga ühel või teisel viisil ühineda .",0,9
ühispank,ORG,O,75,25,"Ühispanga nõukogu 20. detsembri erakorralisel koosolekul tuli Urmi sõnul kõneks , et osa panga põhiaktsionäre on kohtunud Tallinna Panga omanikega ning neil kohtumistel on tulnud jutuks võimalus , et Tallinna Pank võiks Ühispangaga ühel või teisel viisil ühineda .",220,231
ühispank,ORG,O,75,25,Kõnelustes paistis perspektiivi ning nõukogu otsustas anda Ühispanga presidendile Ain Hanschmidtile volituse korraldada Tallinna Pangaga ühinemise läbirääkimisi .,59,68
ühispank,ORG,O,75,25,"“ Loomulikult , ega Ühispank ei lasknud mingil reatöötajal helistada .",20,28
ühispank,ORG,O,75,25,Kolmapäeva õhtul teatas Tallinna Panga nõukogu esimees Guido Sammelselg telefonitsi Ühispanga kolleegile Urmile otsusest läbirääkimised katkestada .,84,93
ühispank,ORG,O,75,25,Ühispanga ja Tallinna Panga liitumisel kujuneks Eestis mahult konkurentsitult suurim kommertspank .,0,9
ühispank,ORG,O,75,25,"Hansapanga aktsia sulgus reedel 106 kroonil , Forekspanga aktsia hind oli 100,5 krooni , Ühispanga aktsial 68 krooni , Tallinna Panga aktsial 28 krooni , Hoiupanga aktsial 33 krooni .",89,98
